corpus_id,Year,Source title,Open Access,screening_confidence,screening_reason_category,pdf_recovered
paper-3304,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3305,2025,Structural Control and Health Monitoring,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3306,2025,Information (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3309,2025,Frontiers in Mechanical Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3310,2025,Structural Health Monitoring,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3311,2025,Eksploatacja i Niezawodnosc,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3312,2025,Eksploatacja i Niezawodnosc,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3313,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3314,2025,AIP Advances,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3316,2025,Energy Engineering: Journal of the Association of Energy Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3317,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3318,2025,Heliyon,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3319,2025,World Electric Vehicle Journal,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-3320,2025,Journal of Energy Storage,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3321,2025,Structural Health Monitoring,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3322,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3323,2025,Evergreen,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3324,2025,Optics and Lasers in Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3326,2025,International Journal of Intelligent Engineering and Systems,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3327,2025,Frontiers in Artificial Intelligence,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-3328,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3329,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3330,2025,Energy and AI,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3331,2025,Data Science,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3332,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3333,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3334,2025,Structural Health Monitoring,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3335,2025,ASM Science Journal,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3336,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3337,2025,Engineering Proceedings,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3339,2025,International Journal of Advanced Computer Science and Applications,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3340,2025,Applied Computer Science,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3341,2025,Measurement: Journal of the International Measurement Confederation,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3345,2025,Computers and Industrial Engineering,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3346,2025,International Journal of Mechatronics and Applied Mechanics,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3347,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3349,2025,Infrastructures,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3350,2025,Engineering Proceedings,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3352,2025,Actuators,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3354,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3355,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3356,2025,Journal Europeen des Systemes Automatises,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3357,2025,IEEE Sensors Journal,All Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3359,2025,Eksploatacja i Niezawodnosc,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3360,2025,Engineering Proceedings,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3361,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,False
paper-3362,2025,Tribology and Materials,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3363,2025,Infocommunications Journal,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3364,2025,International Journal of Simulation Modelling,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3365,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3368,2025,PeerJ Computer Science,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3369,2025,Engineering Proceedings,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3371,2025,International Journal of Low-Carbon Technologies,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3374,2025,Results in Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3376,2025,Flexible Services and Manufacturing Journal,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3378,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3379,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3380,2025,Measurement Science and Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3381,2025,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3382,2025,Nuclear Science and Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3383,2025,Engineering Applications of Computational Fluid Mechanics ,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3385,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3386,2025,Mathematics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3388,2025,Frontiers in Mechanical Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3389,2025,Journal of Current Science and Technology,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3392,2025,South African Journal of Industrial Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3393,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3395,2025,Management and Production Engineering Review,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3396,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3398,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3399,2025,Processes,All Open Access; Gold Open Access,medium,physical_asset_maintenance,True
paper-3401,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3402,2025,Applied Energy,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-3403,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,False
paper-3404,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3405,2025,Energy Storage,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-3406,2025,World Electric Vehicle Journal,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3410,2025,Buildings,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3412,2025,International Journal of Prognostics and Health Management,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3413,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3414,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3415,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3416,2025,Sustainability (Switzerland),All Open Access; Gold Open Access,medium,physical_asset_maintenance,True
paper-3417,2025,Structural Integrity and Life,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3418,2025,"e-Prime - Advances in Electrical Engineering, Electronics and Energy",All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3420,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3422,2025,Symmetry,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3423,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3424,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-3425,2025,Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3426,2025,Journal of Machine and Computing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-3427,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-3428,2025,CMES - Computer Modeling in Engineering and Sciences,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-3431,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3432,2025,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-3433,2025,International Journal of Low-Carbon Technologies,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-3436,2025,Production Engineering Archives,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
